"Device: E-TC"
"Serial Number: 20ABC75"
"Channel Count: 3"
"Sample Count: 30582"
"Start Time: 1/9/2023 12:19:43.95 PM"
"Scan Rate: 100"
"Sample","Date/Time","AI0 (°C)","AI1 (°C)","AI2 (°C)"
"17778","1/9/2023 12:22:41.87 PM","12.648685455","126.500144958","17.619169235"
"17779","1/9/2023 12:22:41.88 PM","12.648685455","126.500144958","17.619169235"
"17780","1/9/2023 12:22:41.89 PM","12.648685455","126.500144958","17.619169235"
"17781","1/9/2023 12:22:41.90 PM","12.648685455","126.500144958","17.619169235"
"17782","1/9/2023 12:22:41.91 PM","12.648685455","126.005302429","17.619169235"
"17783","1/9/2023 12:22:41.92 PM","12.648685455","126.005302429","17.619169235"
"17784","1/9/2023 12:22:41.93 PM","12.648685455","126.005302429","17.619169235"
"17785","1/9/2023 12:22:41.94 PM","12.648685455","126.005302429","17.619169235"
"17786","1/9/2023 12:22:41.95 PM","12.648685455","126.005302429","17.619169235"
"17787","1/9/2023 12:22:41.96 PM","12.648685455","126.005302429","17.619169235"
"17788","1/9/2023 12:22:41.97 PM","12.648685455","126.005302429","17.652627945"
"17789","1/9/2023 12:22:41.98 PM","12.648685455","126.005302429","17.652627945"
"17790","1/9/2023 12:22:41.99 PM","12.648685455","126.005302429","17.652627945"
"17791","1/9/2023 12:22:42.00 PM","12.648685455","126.005302429","17.652627945"
"17792","1/9/2023 12:22:42.01 PM","12.648685455","126.005302429","17.652627945"
"17793","1/9/2023 12:22:42.02 PM","12.648685455","126.005302429","17.652627945"
"17794","1/9/2023 12:22:42.03 PM","12.648685455","126.005302429","17.652627945"
"17795","1/9/2023 12:22:42.04 PM","12.648685455","126.005302429","17.652627945"
"17796","1/9/2023 12:22:42.05 PM","12.648685455","126.005302429","17.652627945"
"17797","1/9/2023 12:22:42.06 PM","12.648685455","126.005302429","17.652627945"
"17798","1/9/2023 12:22:42.07 PM","12.648685455","126.005302429","17.652627945"
"17799","1/9/2023 12:22:42.08 PM","12.648685455","126.005302429","17.652627945"
"17800","1/9/2023 12:22:42.09 PM","12.648685455","126.005302429","17.652627945"
"17801","1/9/2023 12:22:42.10 PM","12.648685455","126.005302429","17.652627945"
"17802","1/9/2023 12:22:42.11 PM","12.648685455","126.005302429","17.652627945"
"17803","1/9/2023 12:22:42.12 PM","12.648685455","126.005302429","17.652627945"
"17804","1/9/2023 12:22:42.13 PM","12.667164803","126.005302429","17.652627945"
"17805","1/9/2023 12:22:42.14 PM","12.667164803","126.005302429","17.652627945"
"17806","1/9/2023 12:22:42.15 PM","12.667164803","126.005302429","17.652627945"
"17807","1/9/2023 12:22:42.16 PM","12.667164803","126.005302429","17.652627945"
"17808","1/9/2023 12:22:42.17 PM","12.667164803","126.005302429","17.652627945"
"17809","1/9/2023 12:22:42.18 PM","12.667164803","125.510116577","17.652627945"
"17810","1/9/2023 12:22:42.19 PM","12.667164803","125.510116577","17.652627945"
"17811","1/9/2023 12:22:42.20 PM","12.667164803","125.510116577","17.652627945"
"17812","1/9/2023 12:22:42.21 PM","12.667164803","125.510116577","17.652627945"
"17813","1/9/2023 12:22:42.22 PM","12.667164803","125.510116577","17.652627945"
"17814","1/9/2023 12:22:42.23 PM","12.667164803","125.510116577","17.721059799"
"17815","1/9/2023 12:22:42.24 PM","12.667164803","125.510116577","17.721059799"
"17816","1/9/2023 12:22:42.25 PM","12.667164803","125.510116577","17.721059799"
"17817","1/9/2023 12:22:42.26 PM","12.667164803","125.510116577","17.721059799"
"17818","1/9/2023 12:22:42.27 PM","12.667164803","125.510116577","17.721059799"
"17819","1/9/2023 12:22:42.28 PM","12.667164803","125.510116577","17.721059799"
"17820","1/9/2023 12:22:42.29 PM","12.667164803","125.510116577","17.721059799"
"17821","1/9/2023 12:22:42.30 PM","12.667164803","125.510116577","17.721059799"
"17822","1/9/2023 12:22:42.31 PM","12.667164803","125.510116577","17.721059799"
"17823","1/9/2023 12:22:42.32 PM","12.667164803","125.510116577","17.721059799"
"17824","1/9/2023 12:22:42.33 PM","12.667164803","125.510116577","17.721059799"
"17825","1/9/2023 12:22:42.34 PM","12.667164803","125.510116577","17.721059799"
"17826","1/9/2023 12:22:42.35 PM","12.667164803","125.510116577","17.721059799"
"17827","1/9/2023 12:22:42.36 PM","12.667164803","125.510116577","17.721059799"
"17828","1/9/2023 12:22:42.37 PM","12.667164803","125.510116577","17.721059799"
"17829","1/9/2023 12:22:42.38 PM","12.667164803","125.510116577","17.721059799"
"17830","1/9/2023 12:22:42.39 PM","12.672924042","125.510116577","17.721059799"
"17831","1/9/2023 12:22:42.40 PM","12.672924042","125.510116577","17.721059799"
"17832","1/9/2023 12:22:42.41 PM","12.672924042","125.510116577","17.721059799"
"17833","1/9/2023 12:22:42.42 PM","12.672924042","125.510116577","17.721059799"
"17834","1/9/2023 12:22:42.43 PM","12.672924042","125.510116577","17.721059799"
"17835","1/9/2023 12:22:42.44 PM","12.672924042","125.510116577","17.721059799"
"17836","1/9/2023 12:22:42.45 PM","12.672924042","125.029396057","17.721059799"
"17837","1/9/2023 12:22:42.46 PM","12.672924042","125.029396057","17.721059799"
"17838","1/9/2023 12:22:42.47 PM","12.672924042","125.029396057","17.721059799"
"17839","1/9/2023 12:22:42.48 PM","12.672924042","125.029396057","17.721059799"
"17840","1/9/2023 12:22:42.49 PM","12.672924042","125.029396057","17.721059799"
"17841","1/9/2023 12:22:42.50 PM","12.672924042","125.029396057","17.690500259"
"17842","1/9/2023 12:22:42.51 PM","12.672924042","125.029396057","17.690500259"
"17843","1/9/2023 12:22:42.52 PM","12.672924042","125.029396057","17.690500259"
"17844","1/9/2023 12:22:42.53 PM","12.672924042","125.029396057","17.690500259"
"17845","1/9/2023 12:22:42.54 PM","12.672924042","125.029396057","17.690500259"
"17846","1/9/2023 12:22:42.55 PM","12.672924042","125.029396057","17.690500259"
"17847","1/9/2023 12:22:42.56 PM","12.672924042","125.029396057","17.690500259"
"17848","1/9/2023 12:22:42.57 PM","12.672924042","125.029396057","17.690500259"
"17849","1/9/2023 12:22:42.58 PM","12.672924042","125.029396057","17.690500259"
"17850","1/9/2023 12:22:42.59 PM","12.672924042","125.029396057","17.690500259"
"17851","1/9/2023 12:22:42.60 PM","12.672924042","125.029396057","17.690500259"
"17852","1/9/2023 12:22:42.61 PM","12.672924042","125.029396057","17.690500259"
"17853","1/9/2023 12:22:42.62 PM","12.672924042","125.029396057","17.690500259"
"17854","1/9/2023 12:22:42.63 PM","12.672924042","125.029396057","17.690500259"
"17855","1/9/2023 12:22:42.64 PM","12.672924042","125.029396057","17.690500259"
"17856","1/9/2023 12:22:42.65 PM","12.672924042","125.029396057","17.690500259"
"17857","1/9/2023 12:22:42.66 PM","12.694383621","125.029396057","17.690500259"
"17858","1/9/2023 12:22:42.67 PM","12.694383621","125.029396057","17.690500259"
"17859","1/9/2023 12:22:42.68 PM","12.694383621","125.029396057","17.690500259"
"17860","1/9/2023 12:22:42.69 PM","12.694383621","125.029396057","17.690500259"
"17861","1/9/2023 12:22:42.70 PM","12.694383621","125.029396057","17.690500259"
"17862","1/9/2023 12:22:42.71 PM","12.694383621","125.029396057","17.690500259"
"17863","1/9/2023 12:22:42.72 PM","12.694383621","124.536285400","17.690500259"
"17864","1/9/2023 12:22:42.73 PM","12.694383621","124.536285400","17.690500259"
"17865","1/9/2023 12:22:42.74 PM","12.694383621","124.536285400","17.690500259"
"17866","1/9/2023 12:22:42.75 PM","12.694383621","124.536285400","17.690500259"
"17867","1/9/2023 12:22:42.76 PM","12.694383621","124.536285400","17.690500259"
"17868","1/9/2023 12:22:42.77 PM","12.694383621","124.536285400","17.761972427"
"17869","1/9/2023 12:22:42.78 PM","12.694383621","124.536285400","17.761972427"
"17870","1/9/2023 12:22:42.79 PM","12.694383621","124.536285400","17.761972427"
"17871","1/9/2023 12:22:42.80 PM","12.694383621","124.536285400","17.761972427"
"17872","1/9/2023 12:22:42.81 PM","12.694383621","124.536285400","17.761972427"
"17873","1/9/2023 12:22:42.82 PM","12.694383621","124.536285400","17.761972427"
"17874","1/9/2023 12:22:42.83 PM","12.694383621","124.536285400","17.761972427"
"17875","1/9/2023 12:22:42.84 PM","12.694383621","124.536285400","17.761972427"
"17876","1/9/2023 12:22:42.85 PM","12.694383621","124.536285400","17.761972427"
"17877","1/9/2023 12:22:42.86 PM","12.694383621","124.536285400","17.761972427"
"17878","1/9/2023 12:22:42.87 PM","12.694383621","124.536285400","17.761972427"
"17879","1/9/2023 12:22:42.88 PM","12.694383621","124.536285400","17.761972427"
"17880","1/9/2023 12:22:42.89 PM","12.694383621","124.536285400","17.761972427"
"17881","1/9/2023 12:22:42.90 PM","12.694383621","124.536285400","17.761972427"
"17882","1/9/2023 12:22:42.91 PM","12.694383621","124.536285400","17.761972427"
"17883","1/9/2023 12:22:42.92 PM","12.694383621","124.536285400","17.761972427"
"17884","1/9/2023 12:22:42.93 PM","12.694383621","124.536285400","17.761972427"
"17885","1/9/2023 12:22:42.94 PM","12.694383621","124.536285400","17.761972427"
"17886","1/9/2023 12:22:42.95 PM","12.694383621","124.536285400","17.761972427"
"17887","1/9/2023 12:22:42.96 PM","12.694383621","124.536285400","17.761972427"
"17888","1/9/2023 12:22:42.97 PM","12.694383621","124.536285400","17.761972427"
"17889","1/9/2023 12:22:42.98 PM","12.694383621","124.043090820","17.761972427"
"17890","1/9/2023 12:22:42.99 PM","12.694383621","124.043090820","17.761972427"
"17891","1/9/2023 12:22:43.00 PM","12.694383621","124.043090820","17.761972427"
"17892","1/9/2023 12:22:43.01 PM","12.694383621","124.043090820","17.761972427"
"17893","1/9/2023 12:22:43.02 PM","12.694383621","124.043090820","17.761972427"
"17894","1/9/2023 12:22:43.03 PM","12.694383621","124.043090820","17.735361099"
"17895","1/9/2023 12:22:43.04 PM","12.694383621","124.043090820","17.735361099"
"17896","1/9/2023 12:22:43.05 PM","12.694383621","124.043090820","17.735361099"
"17897","1/9/2023 12:22:43.06 PM","12.694383621","124.043090820","17.735361099"
"17898","1/9/2023 12:22:43.07 PM","12.694383621","124.043090820","17.735361099"
"17899","1/9/2023 12:22:43.08 PM","12.694383621","124.043090820","17.735361099"
"17900","1/9/2023 12:22:43.09 PM","12.694383621","124.043090820","17.735361099"
"17901","1/9/2023 12:22:43.10 PM","12.694383621","124.043090820","17.735361099"
"17902","1/9/2023 12:22:43.11 PM","12.694383621","124.043090820","17.735361099"
"17903","1/9/2023 12:22:43.12 PM","12.694383621","124.043090820","17.735361099"
"17904","1/9/2023 12:22:43.13 PM","12.694383621","124.043090820","17.735361099"
"17905","1/9/2023 12:22:43.14 PM","12.694383621","124.043090820","17.735361099"
"17906","1/9/2023 12:22:43.15 PM","12.694383621","124.043090820","17.735361099"
"17907","1/9/2023 12:22:43.16 PM","12.694383621","124.043090820","17.735361099"
"17908","1/9/2023 12:22:43.17 PM","12.694383621","124.043090820","17.735361099"
"17909","1/9/2023 12:22:43.18 PM","12.694383621","124.043090820","17.735361099"
"17910","1/9/2023 12:22:43.19 PM","12.694383621","124.043090820","17.735361099"
"17911","1/9/2023 12:22:43.20 PM","12.705410957","124.043090820","17.735361099"
"17912","1/9/2023 12:22:43.21 PM","12.705410957","124.043090820","17.735361099"
"17913","1/9/2023 12:22:43.22 PM","12.705410957","124.043090820","17.735361099"
"17914","1/9/2023 12:22:43.23 PM","12.705410957","124.043090820","17.735361099"
"17915","1/9/2023 12:22:43.24 PM","12.705410957","124.043090820","17.735361099"
"17916","1/9/2023 12:22:43.25 PM","12.705410957","123.558998108","17.735361099"
"17917","1/9/2023 12:22:43.26 PM","12.705410957","123.558998108","17.735361099"
"17918","1/9/2023 12:22:43.27 PM","12.705410957","123.558998108","17.735361099"
"17919","1/9/2023 12:22:43.28 PM","12.705410957","123.558998108","17.735361099"
"17920","1/9/2023 12:22:43.29 PM","12.705410957","123.558998108","17.735361099"
"17921","1/9/2023 12:22:43.30 PM","12.705410957","123.558998108","17.668069839"
"17922","1/9/2023 12:22:43.31 PM","12.705410957","123.558998108","17.668069839"
"17923","1/9/2023 12:22:43.32 PM","12.705410957","123.558998108","17.668069839"
"17924","1/9/2023 12:22:43.33 PM","12.705410957","123.558998108","17.668069839"
"17925","1/9/2023 12:22:43.34 PM","12.705410957","123.558998108","17.668069839"
"17926","1/9/2023 12:22:43.35 PM","12.705410957","123.558998108","17.668069839"
"17927","1/9/2023 12:22:43.36 PM","12.705410957","123.558998108","17.668069839"
"17928","1/9/2023 12:22:43.37 PM","12.705410957","123.558998108","17.668069839"
"17929","1/9/2023 12:22:43.38 PM","12.705410957","123.558998108","17.668069839"
"17930","1/9/2023 12:22:43.39 PM","12.705410957","123.558998108","17.668069839"
"17931","1/9/2023 12:22:43.40 PM","12.705410957","123.558998108","17.668069839"
"17932","1/9/2023 12:22:43.41 PM","12.705410957","123.558998108","17.668069839"
"17933","1/9/2023 12:22:43.42 PM","12.705410957","123.558998108","17.668069839"
"17934","1/9/2023 12:22:43.43 PM","12.705410957","123.558998108","17.668069839"
"17935","1/9/2023 12:22:43.44 PM","12.705410957","123.558998108","17.668069839"
"17936","1/9/2023 12:22:43.45 PM","12.705410957","123.558998108","17.668069839"
"17937","1/9/2023 12:22:43.46 PM","12.705630302","123.558998108","17.668069839"
"17938","1/9/2023 12:22:43.47 PM","12.705630302","123.558998108","17.668069839"
"17939","1/9/2023 12:22:43.48 PM","12.705630302","123.558998108","17.668069839"
"17940","1/9/2023 12:22:43.49 PM","12.705630302","123.558998108","17.668069839"
"17941","1/9/2023 12:22:43.50 PM","12.705630302","123.558998108","17.668069839"
"17942","1/9/2023 12:22:43.51 PM","12.705630302","123.558998108","17.668069839"
"17943","1/9/2023 12:22:43.52 PM","12.705630302","123.072257996","17.668069839"
"17944","1/9/2023 12:22:43.53 PM","12.705630302","123.072257996","17.668069839"
"17945","1/9/2023 12:22:43.54 PM","12.705630302","123.072257996","17.668069839"
"17946","1/9/2023 12:22:43.55 PM","12.705630302","123.072257996","17.668069839"
"17947","1/9/2023 12:22:43.56 PM","12.705630302","123.072257996","17.668069839"
"17948","1/9/2023 12:22:43.57 PM","12.705630302","123.072257996","17.779792786"
"17949","1/9/2023 12:22:43.58 PM","12.705630302","123.072257996","17.779792786"
"17950","1/9/2023 12:22:43.59 PM","12.705630302","123.072257996","17.779792786"
"17951","1/9/2023 12:22:43.60 PM","12.705630302","123.072257996","17.779792786"
"17952","1/9/2023 12:22:43.61 PM","12.705630302","123.072257996","17.779792786"
"17953","1/9/2023 12:22:43.62 PM","12.705630302","123.072257996","17.779792786"
"17954","1/9/2023 12:22:43.63 PM","12.705630302","123.072257996","17.779792786"
"17955","1/9/2023 12:22:43.64 PM","12.705630302","123.072257996","17.779792786"
"17956","1/9/2023 12:22:43.65 PM","12.705630302","123.072257996","17.779792786"
"17957","1/9/2023 12:22:43.66 PM","12.705630302","123.072257996","17.779792786"
"17958","1/9/2023 12:22:43.67 PM","12.705630302","123.072257996","17.779792786"
"17959","1/9/2023 12:22:43.68 PM","12.705630302","123.072257996","17.779792786"
"17960","1/9/2023 12:22:43.69 PM","12.705630302","123.072257996","17.779792786"
"17961","1/9/2023 12:22:43.70 PM","12.705630302","123.072257996","17.779792786"
"17962","1/9/2023 12:22:43.71 PM","12.705630302","123.072257996","17.779792786"
"17963","1/9/2023 12:22:43.72 PM","12.705630302","123.072257996","17.779792786"
"17964","1/9/2023 12:22:43.73 PM","12.718446732","123.072257996","17.779792786"
"17965","1/9/2023 12:22:43.74 PM","12.718446732","123.072257996","17.779792786"
"17966","1/9/2023 12:22:43.75 PM","12.718446732","123.072257996","17.779792786"
"17967","1/9/2023 12:22:43.76 PM","12.718446732","123.072257996","17.779792786"
"17968","1/9/2023 12:22:43.77 PM","12.718446732","123.072257996","17.779792786"
"17969","1/9/2023 12:22:43.78 PM","12.718446732","122.594146729","17.779792786"
"17970","1/9/2023 12:22:43.79 PM","12.718446732","122.594146729","17.779792786"
"17971","1/9/2023 12:22:43.80 PM","12.718446732","122.594146729","17.779792786"
"17972","1/9/2023 12:22:43.81 PM","12.718446732","122.594146729","17.779792786"
"17973","1/9/2023 12:22:43.82 PM","12.718446732","122.594146729","17.779792786"
"17974","1/9/2023 12:22:43.83 PM","12.718446732","122.594146729","17.779792786"
"17975","1/9/2023 12:22:43.84 PM","12.718446732","122.594146729","17.722768784"
"17976","1/9/2023 12:22:43.85 PM","12.718446732","122.594146729","17.722768784"
"17977","1/9/2023 12:22:43.86 PM","12.718446732","122.594146729","17.722768784"
"17978","1/9/2023 12:22:43.87 PM","12.718446732","122.594146729","17.722768784"
"17979","1/9/2023 12:22:43.88 PM","12.718446732","122.594146729","17.722768784"
"17980","1/9/2023 12:22:43.89 PM","12.718446732","122.594146729","17.722768784"
"17981","1/9/2023 12:22:43.90 PM","12.718446732","122.594146729","17.722768784"
"17982","1/9/2023 12:22:43.91 PM","12.718446732","122.594146729","17.722768784"
"17983","1/9/2023 12:22:43.92 PM","12.718446732","122.594146729","17.722768784"
"17984","1/9/2023 12:22:43.93 PM","12.718446732","122.594146729","17.722768784"
"17985","1/9/2023 12:22:43.94 PM","12.718446732","122.594146729","17.722768784"
"17986","1/9/2023 12:22:43.95 PM","12.718446732","122.594146729","17.722768784"
"17987","1/9/2023 12:22:43.96 PM","12.718446732","122.594146729","17.722768784"
"17988","1/9/2023 12:22:43.97 PM","12.718446732","122.594146729","17.722768784"
"17989","1/9/2023 12:22:43.98 PM","12.718446732","122.594146729","17.722768784"
"17990","1/9/2023 12:22:43.99 PM","12.718446732","122.594146729","17.722768784"
"17991","1/9/2023 12:22:44.00 PM","12.725896835","122.594146729","17.722768784"
"17992","1/9/2023 12:22:44.01 PM","12.725896835","122.594146729","17.722768784"
"17993","1/9/2023 12:22:44.02 PM","12.725896835","122.594146729","17.722768784"
"17994","1/9/2023 12:22:44.03 PM","12.725896835","122.594146729","17.722768784"
"17995","1/9/2023 12:22:44.04 PM","12.725896835","122.594146729","17.722768784"
"17996","1/9/2023 12:22:44.05 PM","12.725896835","122.126533508","17.722768784"
"17997","1/9/2023 12:22:44.06 PM","12.725896835","122.126533508","17.722768784"
"17998","1/9/2023 12:22:44.07 PM","12.725896835","122.126533508","17.722768784"
"17999","1/9/2023 12:22:44.08 PM","12.725896835","122.126533508","17.722768784"
"18000","1/9/2023 12:22:44.09 PM","12.725896835","122.126533508","17.722768784"
"18001","1/9/2023 12:22:44.10 PM","12.725896835","122.126533508","17.799180984"
"18002","1/9/2023 12:22:44.11 PM","12.725896835","122.126533508","17.799180984"
"18003","1/9/2023 12:22:44.12 PM","12.725896835","122.126533508","17.799180984"
"18004","1/9/2023 12:22:44.13 PM","12.725896835","122.126533508","17.799180984"
"18005","1/9/2023 12:22:44.14 PM","12.725896835","122.126533508","17.799180984"
"18006","1/9/2023 12:22:44.15 PM","12.725896835","122.126533508","17.799180984"
"18007","1/9/2023 12:22:44.16 PM","12.725896835","122.126533508","17.799180984"
"18008","1/9/2023 12:22:44.17 PM","12.725896835","122.126533508","17.799180984"
"18009","1/9/2023 12:22:44.18 PM","12.725896835","122.126533508","17.799180984"
"18010","1/9/2023 12:22:44.19 PM","12.725896835","122.126533508","17.799180984"
"18011","1/9/2023 12:22:44.20 PM","12.725896835","122.126533508","17.799180984"
"18012","1/9/2023 12:22:44.21 PM","12.725896835","122.126533508","17.799180984"
"18013","1/9/2023 12:22:44.22 PM","12.725896835","122.126533508","17.799180984"
"18014","1/9/2023 12:22:44.23 PM","12.725896835","122.126533508","17.799180984"
"18015","1/9/2023 12:22:44.24 PM","12.725896835","122.126533508","17.799180984"
"18016","1/9/2023 12:22:44.25 PM","12.725896835","122.126533508","17.799180984"
"18017","1/9/2023 12:22:44.26 PM","12.738116264","122.126533508","17.799180984"
"18018","1/9/2023 12:22:44.27 PM","12.738116264","122.126533508","17.799180984"
"18019","1/9/2023 12:22:44.28 PM","12.738116264","122.126533508","17.799180984"
"18020","1/9/2023 12:22:44.29 PM","12.738116264","122.126533508","17.799180984"
"18021","1/9/2023 12:22:44.30 PM","12.738116264","122.126533508","17.799180984"
"18022","1/9/2023 12:22:44.31 PM","12.738116264","122.126533508","17.799180984"
"18023","1/9/2023 12:22:44.32 PM","12.738116264","121.656341553","17.799180984"
"18024","1/9/2023 12:22:44.33 PM","12.738116264","121.656341553","17.799180984"
"18025","1/9/2023 12:22:44.34 PM","12.738116264","121.656341553","17.799180984"
"18026","1/9/2023 12:22:44.35 PM","12.738116264","121.656341553","17.799180984"
"18027","1/9/2023 12:22:44.36 PM","12.738116264","121.656341553","17.799180984"
"18028","1/9/2023 12:22:44.37 PM","12.738116264","121.656341553","17.655143738"
"18029","1/9/2023 12:22:44.38 PM","12.738116264","121.656341553","17.655143738"
"18030","1/9/2023 12:22:44.39 PM","12.738116264","121.656341553","17.655143738"
"18031","1/9/2023 12:22:44.40 PM","12.738116264","121.656341553","17.655143738"
"18032","1/9/2023 12:22:44.41 PM","12.738116264","121.656341553","17.655143738"
"18033","1/9/2023 12:22:44.42 PM","12.738116264","121.656341553","17.655143738"
"18034","1/9/2023 12:22:44.43 PM","12.738116264","121.656341553","17.655143738"
"18035","1/9/2023 12:22:44.44 PM","12.738116264","121.656341553","17.655143738"
"18036","1/9/2023 12:22:44.45 PM","12.738116264","121.656341553","17.655143738"
"18037","1/9/2023 12:22:44.46 PM","12.738116264","121.656341553","17.655143738"
"18038","1/9/2023 12:22:44.47 PM","12.738116264","121.656341553","17.655143738"
"18039","1/9/2023 12:22:44.48 PM","12.738116264","121.656341553","17.655143738"
"18040","1/9/2023 12:22:44.49 PM","12.738116264","121.656341553","17.655143738"
"18041","1/9/2023 12:22:44.50 PM","12.738116264","121.656341553","17.655143738"
"18042","1/9/2023 12:22:44.51 PM","12.738116264","121.656341553","17.655143738"
"18043","1/9/2023 12:22:44.52 PM","12.738116264","121.656341553","17.655143738"
"18044","1/9/2023 12:22:44.53 PM","12.739387512","121.656341553","17.655143738"
"18045","1/9/2023 12:22:44.54 PM","12.739387512","121.656341553","17.655143738"
"18046","1/9/2023 12:22:44.55 PM","12.739387512","121.656341553","17.655143738"
"18047","1/9/2023 12:22:44.56 PM","12.739387512","121.656341553","17.655143738"
"18048","1/9/2023 12:22:44.57 PM","12.739387512","121.656341553","17.655143738"
"18049","1/9/2023 12:22:44.58 PM","12.739387512","121.188659668","17.655143738"
"18050","1/9/2023 12:22:44.59 PM","12.739387512","121.188659668","17.655143738"
"18051","1/9/2023 12:22:44.60 PM","12.739387512","121.188659668","17.655143738"
"18052","1/9/2023 12:22:44.61 PM","12.739387512","121.188659668","17.655143738"
"18053","1/9/2023 12:22:44.62 PM","12.739387512","121.188659668","17.655143738"
"18054","1/9/2023 12:22:44.63 PM","12.739387512","121.188659668","17.655143738"
"18055","1/9/2023 12:22:44.64 PM","12.739387512","121.188659668","17.730037689"
"18056","1/9/2023 12:22:44.65 PM","12.739387512","121.188659668","17.730037689"
"18057","1/9/2023 12:22:44.66 PM","12.739387512","121.188659668","17.730037689"
"18058","1/9/2023 12:22:44.67 PM","12.739387512","121.188659668","17.730037689"
"18059","1/9/2023 12:22:44.68 PM","12.739387512","121.188659668","17.730037689"
"18060","1/9/2023 12:22:44.69 PM","12.739387512","121.188659668","17.730037689"
"18061","1/9/2023 12:22:44.70 PM","12.739387512","121.188659668","17.730037689"
"18062","1/9/2023 12:22:44.71 PM","12.739387512","121.188659668","17.730037689"
"18063","1/9/2023 12:22:44.72 PM","12.739387512","121.188659668","17.730037689"
"18064","1/9/2023 12:22:44.73 PM","12.739387512","121.188659668","17.730037689"
"18065","1/9/2023 12:22:44.74 PM","12.739387512","121.188659668","17.730037689"
"18066","1/9/2023 12:22:44.75 PM","12.739387512","121.188659668","17.730037689"
"18067","1/9/2023 12:22:44.76 PM","12.739387512","121.188659668","17.730037689"
"18068","1/9/2023 12:22:44.77 PM","12.739387512","121.188659668","17.730037689"
"18069","1/9/2023 12:22:44.78 PM","12.739387512","121.188659668","17.730037689"
"18070","1/9/2023 12:22:44.79 PM","12.739387512","121.188659668","17.730037689"
"18071","1/9/2023 12:22:44.80 PM","12.759057045","121.188659668","17.730037689"
"18072","1/9/2023 12:22:44.81 PM","12.759057045","121.188659668","17.730037689"
"18073","1/9/2023 12:22:44.82 PM","12.759057045","121.188659668","17.730037689"
"18074","1/9/2023 12:22:44.83 PM","12.759057045","121.188659668","17.730037689"
"18075","1/9/2023 12:22:44.84 PM","12.759057045","121.188659668","17.730037689"
"18076","1/9/2023 12:22:44.85 PM","12.759057045","120.746726990","17.730037689"
"18077","1/9/2023 12:22:44.86 PM","12.759057045","120.746726990","17.730037689"
"18078","1/9/2023 12:22:44.87 PM","12.759057045","120.746726990","17.730037689"
"18079","1/9/2023 12:22:44.88 PM","12.759057045","120.746726990","17.730037689"
"18080","1/9/2023 12:22:44.89 PM","12.759057045","120.746726990","17.730037689"
"18081","1/9/2023 12:22:44.90 PM","12.759057045","120.746726990","17.716732025"
"18082","1/9/2023 12:22:44.91 PM","12.759057045","120.746726990","17.716732025"
"18083","1/9/2023 12:22:44.92 PM","12.759057045","120.746726990","17.716732025"
"18084","1/9/2023 12:22:44.93 PM","12.759057045","120.746726990","17.716732025"
"18085","1/9/2023 12:22:44.94 PM","12.759057045","120.746726990","17.716732025"
"18086","1/9/2023 12:22:44.95 PM","12.759057045","120.746726990","17.716732025"
"18087","1/9/2023 12:22:44.96 PM","12.759057045","120.746726990","17.716732025"
"18088","1/9/2023 12:22:44.97 PM","12.759057045","120.746726990","17.716732025"
"18089","1/9/2023 12:22:44.98 PM","12.759057045","120.746726990","17.716732025"
"18090","1/9/2023 12:22:44.99 PM","12.759057045","120.746726990","17.716732025"
"18091","1/9/2023 12:22:45.00 PM","12.759057045","120.746726990","17.716732025"
"18092","1/9/2023 12:22:45.01 PM","12.759057045","120.746726990","17.716732025"
"18093","1/9/2023 12:22:45.02 PM","12.759057045","120.746726990","17.716732025"
"18094","1/9/2023 12:22:45.03 PM","12.759057045","120.746726990","17.716732025"
"18095","1/9/2023 12:22:45.04 PM","12.759057045","120.746726990","17.716732025"
"18096","1/9/2023 12:22:45.05 PM","12.759057045","120.746726990","17.716732025"
"18097","1/9/2023 12:22:45.06 PM","12.759057045","120.746726990","17.716732025"
"18098","1/9/2023 12:22:45.07 PM","12.753991127","120.746726990","17.716732025"
"18099","1/9/2023 12:22:45.08 PM","12.753991127","120.746726990","17.716732025"
"18100","1/9/2023 12:22:45.09 PM","12.753991127","120.746726990","17.716732025"
"18101","1/9/2023 12:22:45.10 PM","12.753991127","120.746726990","17.716732025"
"18102","1/9/2023 12:22:45.11 PM","12.753991127","120.746726990","17.716732025"
"18103","1/9/2023 12:22:45.12 PM","12.753991127","120.295822144","17.716732025"
"18104","1/9/2023 12:22:45.13 PM","12.753991127","120.295822144","17.716732025"
"18105","1/9/2023 12:22:45.14 PM","12.753991127","120.295822144","17.716732025"
"18106","1/9/2023 12:22:45.15 PM","12.753991127","120.295822144","17.716732025"
"18107","1/9/2023 12:22:45.16 PM","12.753991127","120.295822144","17.716732025"
"18108","1/9/2023 12:22:45.17 PM","12.753991127","120.295822144","17.717493057"
"18109","1/9/2023 12:22:45.18 PM","12.753991127","120.295822144","17.717493057"
"18110","1/9/2023 12:22:45.19 PM","12.753991127","120.295822144","17.717493057"
"18111","1/9/2023 12:22:45.20 PM","12.753991127","120.295822144","17.717493057"
"18112","1/9/2023 12:22:45.21 PM","12.753991127","120.295822144","17.717493057"
"18113","1/9/2023 12:22:45.22 PM","12.753991127","120.295822144","17.717493057"
"18114","1/9/2023 12:22:45.23 PM","12.753991127","120.295822144","17.717493057"
"18115","1/9/2023 12:22:45.24 PM","12.753991127","120.295822144","17.717493057"
